work_id,recommendation_id,mp_id,mp_name,work_name,category,sub_category,state,district,constituency,block,village,latitude,longitude,recommended_amount,sanctioned_amount,expenditure_amount,remaining_amount,recommendation_date,sanction_date,start_date,expected_completion_date,actual_completion_date,status,progress_percentage,implementing_agency_id,implementing_agency_name,document_count,photo_count,has_completion_certificate,source_type
MPL-2024-UT-001282,REC-2023-5856,MP-LS-17-93,Hon'ble Member of Parliament (Varanasi),"Rooftop Solar for Govt Hospital at Shivpur, Block Arajiline",Solar & Renewable Energy,Rooftop Solar for Govt Hospital,Uttar Pradesh,Varanasi,Varanasi,Arajiline,Shivpur,25.3504,83.0353,920000.0,820000.0,820000.0,0.0,2023-06-24,2023-07-21,2023-08-14,2024-03-09,2024-04-17,Completed,100.0,AGY-WSS-05,Public Health Engineering & Water Supply Dept,4,4,True,DEMO/SYNTHETIC DATA
MPL-2024-AS-001283,REC-2023-2869,MP-LS-17-33,Hon'ble Member of Parliament (Gauhati),"Primary Health Sub-Centre Building at Sualkuchi, Block Rangia",Health & Sanitation,Primary Health Sub-Centre Building,Assam,Kamrup,Gauhati,Rangia,Sualkuchi,26.1913,91.7217,1390000.0,1390000.0,1390000.0,0.0,2023-06-12,2023-07-29,2023-08-21,2024-01-22,2024-02-01,Completed,100.0,AGY-PWD-01,Public Works Department (PWD) Division I,5,2,True,DEMO/SYNTHETIC DATA
MPL-2024-RA-001284,REC-2023-7001,MP-LS-17-69,Hon'ble Member of Parliament (Jaipur Rural),"Village Waste Segregation Shed at Nayla, Block Shahpura",Health & Sanitation,Village Waste Segregation Shed,Rajasthan,Jaipur,Jaipur Rural,Shahpura,Nayla,26.9902,75.7252,1690000.0,1640000.0,1640000.0,0.0,2023-08-26,2023-09-27,2023-10-10,2024-03-30,2024-04-08,Completed,100.0,AGY-RWD-02,Rural Works Department (RWD) Engineering Wing,4,4,True,DEMO/SYNTHETIC DATA
MPL-2024-UT-001285,REC-2023-2650,MP-LS-17-30,Hon'ble Member of Parliament (Varanasi),"RO Water Treatment Plant at Rampur, Block Arajiline",Drinking Water,RO Water Treatment Plant,Uttar Pradesh,Varanasi,Varanasi,Arajiline,Rampur,25.3936,83.0037,860000.0,810000.0,810000.0,0.0,2023-03-13,2023-04-16,2023-05-11,2024-03-05,2024-02-15,Completed,100.0,AGY-PWD-01,Public Works Department (PWD) Division I,4,3,True,DEMO/SYNTHETIC DATA
MPL-2024-MA-001286,REC-2023-4086,MP-LS-17-92,Hon'ble Member of Parliament (Thane),"Culvert & Drainage Bridge at Tokawade, Block Shahapur",Rural Roads & Bridges,Culvert & Drainage Bridge,Maharashtra,Thane,Thane,Shahapur,Tokawade,19.239,72.9226,2790000.0,2790000.0,2790000.0,0.0,2023-04-09,2023-06-01,2023-06-15,2024-01-23,2024-02-19,Completed,100.0,AGY-XYZ-99,XYZ Infrastructure & Construction Private Ltd,5,2,True,DEMO/SYNTHETIC DATA
MPL-2024-MA-001287,REC-2023-9535,MP-LS-17-71,Hon'ble Member of Parliament (Thane),"RO Water Treatment Plant at Vashind, Block Murbad",Drinking Water,RO Water Treatment Plant,Maharashtra,Thane,Thane,Murbad,Vashind,19.2466,73.0403,2330000.0,2230000.0,1172000.0,1058000.0,2023-01-06,2023-02-21,2023-03-07,2023-09-24,,Ongoing,57.0,AGY-WSS-05,Public Health Engineering & Water Supply Dept,2,3,False,DEMO/SYNTHETIC DATA
MPL-2024-WE-001288,REC-2023-2477,MP-LS-17-23,Hon'ble Member of Parliament (Krishnanagar),"Solar Street Light Grid (50 poles) at Debagram, Block Krishnanagar-I",Solar & Renewable Energy,Solar Street Light Grid (50 poles),West Bengal,Nadia,Krishnanagar,Krishnanagar-I,Debagram,23.4276,88.5128,1270000.0,1220000.0,1220000.0,0.0,2023-09-18,2023-10-21,2023-11-01,2024-06-06,2024-06-27,Completed,100.0,AGY-PWD-01,Public Works Department (PWD) Division I,4,3,True,DEMO/SYNTHETIC DATA
MPL-2024-AS-001289,REC-2023-6107,MP-LS-17-67,Hon'ble Member of Parliament (Gauhati),"Primary Health Sub-Centre Building at Sualkuchi, Block Hajo",Health & Sanitation,Primary Health Sub-Centre Building,Assam,Kamrup,Gauhati,Hajo,Sualkuchi,26.1852,91.7386,1420000.0,1420000.0,1420000.0,0.0,2023-07-16,2023-09-14,2023-10-14,2024-07-30,2024-08-08,Completed,100.0,AGY-DRDA-04,District Rural Development Agency (DRDA),5,4,True,DEMO/SYNTHETIC DATA
MPL-2024-KA-001290,REC-2023-3807,MP-LS-17-77,Hon'ble Member of Parliament (Bangalore North),"Solar Street Light Grid (50 poles) at Attibele, Block Bengaluru North",Solar & Renewable Energy,Solar Street Light Grid (50 poles),Karnataka,Bengaluru Urban,Bangalore North,Bengaluru North,Attibele,12.9472,77.5216,1260000.0,1160000.0,752000.0,408000.0,2023-04-23,2023-05-27,2023-06-21,2024-02-23,,Ongoing,64.0,AGY-DRDA-04,District Rural Development Agency (DRDA),3,2,False,DEMO/SYNTHETIC DATA
MPL-2024-WE-001291,REC-2023-5101,MP-LS-17-77,Hon'ble Member of Parliament (Krishnanagar),"Crematorium Shed with Amenities at Mayapur, Block Chapra",Community Infrastructure,Crematorium Shed with Amenities,West Bengal,Nadia,Krishnanagar,Chapra,Mayapur,23.3545,88.5546,3760000.0,3760000.0,3760000.0,0.0,2023-10-06,2023-11-13,2023-12-09,2024-05-20,2024-05-20,Completed,100.0,AGY-XYZ-99,XYZ Infrastructure & Construction Private Ltd,5,4,True,DEMO/SYNTHETIC DATA
MPL-2024-AS-001292,REC-2023-6799,MP-LS-17-79,Hon'ble Member of Parliament (Gauhati),"Health Diagnostic Equipment at Dadara, Block Kamalpur",Health & Sanitation,Health Diagnostic Equipment,Assam,Kamrup,Gauhati,Kamalpur,Dadara,26.0799,91.7707,1230000.0,1130000.0,1130000.0,0.0,2023-01-16,2023-02-14,2023-03-12,2023-09-05,2023-09-23,Completed,100.0,AGY-WSS-05,Public Health Engineering & Water Supply Dept,5,3,True,DEMO/SYNTHETIC DATA
MPL-2024-KA-001293,REC-2023-1998,MP-LS-17-11,Hon'ble Member of Parliament (Bangalore North),"Deep Borewell & Solar Pump System at Doddaballapur Rd, Block Anekal",Drinking Water,Deep Borewell & Solar Pump System,Karnataka,Bengaluru Urban,Bangalore North,Anekal,Doddaballapur Rd,12.951,77.6349,2050000.0,1900000.0,947000.0,953000.0,2023-07-22,2023-09-19,2023-10-01,2024-07-06,,Ongoing,50.0,AGY-ZP-03,Zila Parishad Rural Infrastructure Cell,4,1,False,DEMO/SYNTHETIC DATA
MPL-2024-MA-001294,REC-2023-5815,MP-LS-17-58,Hon'ble Member of Parliament (Thane),"Link Road Widening at Padgha, Block Bhiwandi",Rural Roads & Bridges,Link Road Widening,Maharashtra,Thane,Thane,Bhiwandi,Padgha,19.26,73.0194,2540000.0,2390000.0,1493000.0,897000.0,2023-08-19,2023-09-10,2023-10-05,2024-03-17,,Ongoing,69.0,AGY-DRDA-04,District Rural Development Agency (DRDA),4,1,False,DEMO/SYNTHETIC DATA
MPL-2024-RA-001295,REC-2023-4560,MP-LS-17-39,Hon'ble Member of Parliament (Jaipur Rural),"Solar Street Light Grid (50 poles) at Bagru, Block Amer",Solar & Renewable Energy,Solar Street Light Grid (50 poles),Rajasthan,Jaipur,Jaipur Rural,Amer,Bagru,26.9003,75.8591,1000000.0,850000.0,487000.0,363000.0,2023-10-24,2023-12-07,2024-01-03,2024-06-25,,Ongoing,60.0,AGY-DRDA-04,District Rural Development Agency (DRDA),4,3,False,DEMO/SYNTHETIC DATA
MPL-2024-RA-001296,REC-2023-9684,MP-LS-17-83,Hon'ble Member of Parliament (Jaipur Rural),"School Science Laboratory at Achrol, Block Sanganer",Education & Classrooms,School Science Laboratory,Rajasthan,Jaipur,Jaipur Rural,Sanganer,Achrol,26.9625,75.7649,3020000.0,2970000.0,0.0,2970000.0,2023-06-28,2023-07-31,2023-08-15,2024-04-22,,Sanctioned,0.0,AGY-PWD-01,Public Works Department (PWD) Division I,2,0,False,DEMO/SYNTHETIC DATA
MPL-2024-UT-001297,REC-2023-4605,MP-LS-17-69,Hon'ble Member of Parliament (Varanasi),"Solar Street Light Grid (50 poles) at Chhatar, Block Arajiline",Solar & Renewable Energy,Solar Street Light Grid (50 poles),Uttar Pradesh,Varanasi,Varanasi,Arajiline,Chhatar,25.2707,82.9808,590000.0,490000.0,490000.0,0.0,2023-07-07,2023-08-21,2023-09-03,2024-04-20,2024-04-17,Completed,100.0,AGY-XYZ-99,XYZ Infrastructure & Construction Private Ltd,4,3,True,DEMO/SYNTHETIC DATA
MPL-2024-UT-001298,REC-2023-4008,MP-LS-17-76,Hon'ble Member of Parliament (Varanasi),"Village Waste Segregation Shed at Chhatar, Block Pindra",Health & Sanitation,Village Waste Segregation Shed,Uttar Pradesh,Varanasi,Varanasi,Pindra,Chhatar,25.2421,83.0297,2930000.0,2830000.0,2414000.0,416000.0,2023-05-08,2023-06-17,2023-07-10,2024-03-16,,Ongoing,83.0,AGY-XYZ-99,XYZ Infrastructure & Construction Private Ltd,4,2,False,DEMO/SYNTHETIC DATA
MPL-2024-RA-001299,REC-2023-2892,MP-LS-17-34,Hon'ble Member of Parliament (Jaipur Rural),"CC Road Construction at Kukas, Block Chaksu",Rural Roads & Bridges,CC Road Construction,Rajasthan,Jaipur,Jaipur Rural,Chaksu,Kukas,26.9579,75.7197,4510000.0,4360000.0,4360000.0,0.0,2023-08-27,2023-10-26,2023-11-25,2024-04-01,2024-03-23,Completed,100.0,AGY-WSS-05,Public Health Engineering & Water Supply Dept,5,2,True,DEMO/SYNTHETIC DATA
MPL-2024-KE-001300,REC-2023-2561,MP-LS-17-41,Hon'ble Member of Parliament (Ernakulam),"School Science Laboratory at Perumbavoor, Block Aluva",Education & Classrooms,School Science Laboratory,Kerala,Ernakulam,Ernakulam,Aluva,Perumbavoor,10.0096,76.295,3250000.0,3100000.0,1183000.0,1917000.0,2023-11-25,2024-01-18,2024-02-02,2024-10-01,,Ongoing,39.0,AGY-WSS-05,Public Health Engineering & Water Supply Dept,3,2,False,DEMO/SYNTHETIC DATA
MPL-2024-RA-001301,REC-2023-8256,MP-LS-17-11,Hon'ble Member of Parliament (Jaipur Rural),"Deep Borewell & Solar Pump System at Bagru, Block Sanganer",Drinking Water,Deep Borewell & Solar Pump System,Rajasthan,Jaipur,Jaipur Rural,Sanganer,Bagru,26.9187,75.8611,2390000.0,2290000.0,540000.0,1750000.0,2023-06-07,2023-06-29,2023-07-25,2024-02-07,,Ongoing,23.0,AGY-XYZ-99,XYZ Infrastructure & Construction Private Ltd,2,3,False,DEMO/SYNTHETIC DATA
MPL-2024-KE-001302,REC-2023-2747,MP-LS-17-71,Hon'ble Member of Parliament (Ernakulam),"Link Road Widening at Cherai, Block Vyttila",Rural Roads & Bridges,Link Road Widening,Kerala,Ernakulam,Ernakulam,Vyttila,Cherai,9.9992,76.3443,4050000.0,3900000.0,2709000.0,1191000.0,2023-06-27,2023-08-26,2023-09-10,2024-07-05,,Ongoing,72.0,AGY-PWD-01,Public Works Department (PWD) Division I,2,2,False,DEMO/SYNTHETIC DATA
MPL-2024-MA-001303,REC-2023-6470,MP-LS-17-85,Hon'ble Member of Parliament (Thane),"Solar Street Light Grid (50 poles) at Khadavali, Block Murbad",Solar & Renewable Energy,Solar Street Light Grid (50 poles),Maharashtra,Thane,Thane,Murbad,Khadavali,19.2738,72.94,1490000.0,1390000.0,939000.0,451000.0,2023-11-09,2023-12-24,2024-01-04,2024-07-17,,Ongoing,68.0,AGY-PWD-01,Public Works Department (PWD) Division I,3,2,False,DEMO/SYNTHETIC DATA
MPL-2024-WE-001304,REC-2023-7223,MP-LS-17-18,Hon'ble Member of Parliament (Krishnanagar),"Solar Street Light Grid (50 poles) at Debagram, Block Krishnanagar-I",Solar & Renewable Energy,Solar Street Light Grid (50 poles),West Bengal,Nadia,Krishnanagar,Krishnanagar-I,Debagram,23.3982,88.4576,1830000.0,1730000.0,1730000.0,0.0,2023-02-10,2023-04-09,2023-04-28,2023-11-28,2023-12-14,Completed,100.0,AGY-PWD-01,Public Works Department (PWD) Division I,4,2,True,DEMO/SYNTHETIC DATA
MPL-2024-UT-001305,REC-2023-2671,MP-LS-17-82,Hon'ble Member of Parliament (Varanasi),"High-Mast Solar Lighting Chowk at Babatpur, Block Arajiline",Solar & Renewable Energy,High-Mast Solar Lighting Chowk,Uttar Pradesh,Varanasi,Varanasi,Arajiline,Babatpur,25.2629,82.9993,1080000.0,1080000.0,1080000.0,0.0,2023-06-24,2023-08-23,2023-09-06,2024-06-05,2024-05-25,Completed,100.0,AGY-XYZ-99,XYZ Infrastructure & Construction Private Ltd,5,4,True,DEMO/SYNTHETIC DATA
MPL-2024-AS-001306,REC-2023-5166,MP-LS-17-72,Hon'ble Member of Parliament (Gauhati),"Smart Digital Library Block at Dadara, Block Rangia",Education & Classrooms,Smart Digital Library Block,Assam,Kamrup,Gauhati,Rangia,Dadara,26.1808,91.7616,3640000.0,3490000.0,1210000.0,2280000.0,2023-12-11,2024-02-07,2024-03-03,2024-10-19,,Ongoing,37.0,AGY-DRDA-04,District Rural Development Agency (DRDA),2,1,False,DEMO/SYNTHETIC DATA
MPL-2024-AS-001307,REC-2023-2697,MP-LS-17-22,Hon'ble Member of Parliament (Gauhati),"High-Mast Solar Lighting Chowk at Boko, Block Rangia",Solar & Renewable Energy,High-Mast Solar Lighting Chowk,Assam,Kamrup,Gauhati,Rangia,Boko,26.1927,91.7553,1550000.0,1500000.0,1500000.0,0.0,2023-01-14,2023-02-18,2023-03-03,2023-12-16,2024-01-06,Completed,100.0,AGY-ZP-03,Zila Parishad Rural Infrastructure Cell,4,4,True,DEMO/SYNTHETIC DATA
MPL-2024-UT-001308,REC-2023-2138,MP-LS-17-95,Hon'ble Member of Parliament (Varanasi),"Senior Citizen Recreation Shed at Babatpur, Block Arajiline",Community Infrastructure,Senior Citizen Recreation Shed,Uttar Pradesh,Varanasi,Varanasi,Arajiline,Babatpur,25.3513,82.9636,2520000.0,2520000.0,774000.0,1746000.0,2023-09-18,2023-10-19,2023-11-12,2024-08-07,,Ongoing,32.0,AGY-ZP-03,Zila Parishad Rural Infrastructure Cell,3,1,False,DEMO/SYNTHETIC DATA
MPL-2024-UT-001309,REC-2023-2744,MP-LS-17-55,Hon'ble Member of Parliament (Varanasi),"Primary Health Sub-Centre Building at Babatpur, Block Sewapuri",Health & Sanitation,Primary Health Sub-Centre Building,Uttar Pradesh,Varanasi,Varanasi,Sewapuri,Babatpur,25.3428,83.0343,970000.0,820000.0,206000.0,614000.0,2023-05-03,2023-06-01,2023-06-25,2024-01-13,,Ongoing,24.0,AGY-WSS-05,Public Health Engineering & Water Supply Dept,4,2,False,DEMO/SYNTHETIC DATA
MPL-2024-WE-001310,REC-2023-7923,MP-LS-17-34,Hon'ble Member of Parliament (Krishnanagar),"CC Road Construction at Debagram, Block Chapra",Rural Roads & Bridges,CC Road Construction,West Bengal,Nadia,Krishnanagar,Chapra,Debagram,23.4094,88.521,4170000.0,4020000.0,4020000.0,0.0,2023-03-21,2023-04-11,2023-04-21,2023-10-20,2023-11-19,Completed,100.0,AGY-ZP-03,Zila Parishad Rural Infrastructure Cell,5,2,True,DEMO/SYNTHETIC DATA
MPL-2024-BI-001311,REC-2023-7081,MP-LS-17-55,Hon'ble Member of Parliament (Patna Sahib),"Link Road Widening at Ranipur, Block Sampatchak",Rural Roads & Bridges,Link Road Widening,Bihar,Patna,Patna Sahib,Sampatchak,Ranipur,25.5994,85.145,3820000.0,3770000.0,2340000.0,1430000.0,2023-03-12,2023-05-03,2023-05-14,2023-09-15,,Ongoing,61.0,AGY-DRDA-04,District Rural Development Agency (DRDA),4,2,False,DEMO/SYNTHETIC DATA
MPL-2024-RA-001312,REC-2023-8104,MP-LS-17-72,Hon'ble Member of Parliament (Jaipur Rural),"School Boundary Wall & Sanitation at Bassi, Block Kotputli",Education & Classrooms,School Boundary Wall & Sanitation,Rajasthan,Jaipur,Jaipur Rural,Kotputli,Bassi,26.8437,75.7183,1830000.0,1730000.0,1730000.0,0.0,2023-07-23,2023-09-12,2023-10-07,2024-06-22,2024-07-11,Completed,100.0,AGY-ZP-03,Zila Parishad Rural Infrastructure Cell,4,4,True,DEMO/SYNTHETIC DATA
MPL-2024-UT-001313,REC-2023-1477,MP-LS-17-40,Hon'ble Member of Parliament (Varanasi),"Piped Water Overhead Tank at Harahua, Block Cholapur",Drinking Water,Piped Water Overhead Tank,Uttar Pradesh,Varanasi,Varanasi,Cholapur,Harahua,25.2387,82.9049,1530000.0,1430000.0,1430000.0,0.0,2023-03-24,2023-04-22,2023-05-04,2023-11-17,2023-11-12,Completed,100.0,AGY-RWD-02,Rural Works Department (RWD) Engineering Wing,5,4,True,DEMO/SYNTHETIC DATA
MPL-2024-KA-001314,REC-2023-3765,MP-LS-17-42,Hon'ble Member of Parliament (Bangalore North),"Solar Street Light Grid (50 poles) at Singanayakanahalli, Block Yelahanka",Solar & Renewable Energy,Solar Street Light Grid (50 poles),Karnataka,Bengaluru Urban,Bangalore North,Yelahanka,Singanayakanahalli,13.0066,77.5694,1510000.0,1360000.0,1360000.0,0.0,2023-11-06,2024-01-05,2024-01-23,2024-05-29,2024-05-13,Completed,100.0,AGY-RWD-02,Rural Works Department (RWD) Engineering Wing,4,2,True,DEMO/SYNTHETIC DATA
MPL-2024-MA-001315,REC-2023-9419,MP-LS-17-80,Hon'ble Member of Parliament (Thane),"Health Diagnostic Equipment at Vashind, Block Kalyan",Health & Sanitation,Health Diagnostic Equipment,Maharashtra,Thane,Thane,Kalyan,Vashind,19.1436,72.9853,1860000.0,1710000.0,743000.0,967000.0,2023-05-26,2023-06-17,2023-07-06,2024-04-13,,Ongoing,47.0,AGY-ZP-03,Zila Parishad Rural Infrastructure Cell,2,3,False,DEMO/SYNTHETIC DATA
MPL-2024-BI-001316,REC-2023-6137,MP-LS-17-29,Hon'ble Member of Parliament (Patna Sahib),"Primary Health Sub-Centre Building at Ranipur, Block Bakhtiarpur",Health & Sanitation,Primary Health Sub-Centre Building,Bihar,Patna,Patna Sahib,Bakhtiarpur,Ranipur,25.5874,85.1366,2060000.0,1910000.0,612000.0,1298000.0,2023-06-26,2023-08-19,2023-08-30,2024-03-19,,Ongoing,31.0,AGY-XYZ-99,XYZ Infrastructure & Construction Private Ltd,3,2,False,DEMO/SYNTHETIC DATA
MPL-2024-UT-001317,REC-2023-1808,MP-LS-17-60,Hon'ble Member of Parliament (Varanasi),"Panchayat Community Hall at Tikari, Block Sewapuri",Community Infrastructure,Panchayat Community Hall,Uttar Pradesh,Varanasi,Varanasi,Sewapuri,Tikari,25.2796,82.9337,2230000.0,2180000.0,2180000.0,0.0,2023-03-16,2023-04-22,2023-05-15,2023-12-18,2024-01-23,Completed,100.0,AGY-XYZ-99,XYZ Infrastructure & Construction Private Ltd,5,2,True,DEMO/SYNTHETIC DATA
MPL-2024-UT-001318,REC-2023-5520,MP-LS-17-97,Hon'ble Member of Parliament (Varanasi),"Deep Borewell & Solar Pump System at Badagaon, Block Sewapuri",Drinking Water,Deep Borewell & Solar Pump System,Uttar Pradesh,Varanasi,Varanasi,Sewapuri,Badagaon,25.2399,83.053,1690000.0,1640000.0,449000.0,1191000.0,2023-08-23,2023-10-17,2023-11-12,2024-06-29,,Ongoing,30.0,AGY-XYZ-99,XYZ Infrastructure & Construction Private Ltd,3,3,False,DEMO/SYNTHETIC DATA
MPL-2024-UT-001319,REC-2023-5135,MP-LS-17-98,Hon'ble Member of Parliament (Varanasi),"Community Public Toilet Complex at Tikari, Block Kashi Vidyapeeth",Health & Sanitation,Community Public Toilet Complex,Uttar Pradesh,Varanasi,Varanasi,Kashi Vidyapeeth,Tikari,25.2816,82.956,950000.0,800000.0,0.0,800000.0,2023-09-07,2023-11-02,2023-11-23,2024-09-01,,Sanctioned,0.0,AGY-RWD-02,Rural Works Department (RWD) Engineering Wing,2,0,False,DEMO/SYNTHETIC DATA
MPL-2024-WE-001320,REC-2023-5387,MP-LS-17-19,Hon'ble Member of Parliament (Krishnanagar),"Rooftop Solar for Govt Hospital at Debagram, Block Krishnanagar-I",Solar & Renewable Energy,Rooftop Solar for Govt Hospital,West Bengal,Nadia,Krishnanagar,Krishnanagar-I,Debagram,23.4436,88.4449,1900000.0,1800000.0,1800000.0,0.0,2023-09-18,2023-11-08,2023-11-19,2024-03-29,2024-04-04,Completed,100.0,AGY-XYZ-99,XYZ Infrastructure & Construction Private Ltd,5,4,True,DEMO/SYNTHETIC DATA
MPL-2024-BI-001321,REC-2023-1278,MP-LS-17-19,Hon'ble Member of Parliament (Patna Sahib),"School Science Laboratory at Jethuli, Block Bakhtiarpur",Education & Classrooms,School Science Laboratory,Bihar,Patna,Patna Sahib,Bakhtiarpur,Jethuli,25.5835,85.1051,1230000.0,1230000.0,0.0,1230000.0,2023-11-06,2023-12-19,2024-01-07,2024-10-26,,Sanctioned,0.0,AGY-ZP-03,Zila Parishad Rural Infrastructure Cell,2,0,False,DEMO/SYNTHETIC DATA
MPL-2024-RA-001322,REC-2023-3622,MP-LS-17-75,Hon'ble Member of Parliament (Jaipur Rural),"Crematorium Shed with Amenities at Nayla, Block Shahpura",Community Infrastructure,Crematorium Shed with Amenities,Rajasthan,Jaipur,Jaipur Rural,Shahpura,Nayla,26.9102,75.8601,1710000.0,1660000.0,0.0,1660000.0,2023-04-26,2023-05-31,2023-06-23,2024-01-21,,Sanctioned,0.0,AGY-WSS-05,Public Health Engineering & Water Supply Dept,2,0,False,DEMO/SYNTHETIC DATA
MPL-2024-WE-001323,REC-2023-4541,MP-LS-17-34,Hon'ble Member of Parliament (Krishnanagar),"CC Road Construction at Mayapur, Block Nabadwip",Rural Roads & Bridges,CC Road Construction,West Bengal,Nadia,Krishnanagar,Nabadwip,Mayapur,23.4339,88.449,2150000.0,2050000.0,1028000.0,1022000.0,2023-05-04,2023-05-24,2023-06-23,2024-03-17,,Ongoing,47.0,AGY-ZP-03,Zila Parishad Rural Infrastructure Cell,4,1,False,DEMO/SYNTHETIC DATA
MPL-2024-KA-001324,REC-2023-4803,MP-LS-17-92,Hon'ble Member of Parliament (Bangalore North),"Primary Health Sub-Centre Building at Attibele, Block Anekal",Health & Sanitation,Primary Health Sub-Centre Building,Karnataka,Bengaluru Urban,Bangalore North,Anekal,Attibele,12.9165,77.6241,2520000.0,2470000.0,1302000.0,1168000.0,2023-06-22,2023-08-06,2023-09-03,2024-01-18,,Ongoing,54.0,AGY-DRDA-04,District Rural Development Agency (DRDA),3,3,False,DEMO/SYNTHETIC DATA
MPL-2024-RA-001325,REC-2023-8651,MP-LS-17-21,Hon'ble Member of Parliament (Jaipur Rural),"Deep Borewell & Solar Pump System at Kukas, Block Shahpura",Drinking Water,Deep Borewell & Solar Pump System,Rajasthan,Jaipur,Jaipur Rural,Shahpura,Kukas,26.8938,75.8456,1050000.0,950000.0,0.0,950000.0,2023-09-09,2023-10-19,2023-10-31,2024-07-13,,Sanctioned,0.0,AGY-XYZ-99,XYZ Infrastructure & Construction Private Ltd,2,0,False,DEMO/SYNTHETIC DATA
MPL-2024-UT-001326,REC-2023-7416,MP-LS-17-23,Hon'ble Member of Parliament (Varanasi),"Smart Digital Library Block at Tikari, Block Kashi Vidyapeeth",Education & Classrooms,Smart Digital Library Block,Uttar Pradesh,Varanasi,Varanasi,Kashi Vidyapeeth,Tikari,25.2593,82.9219,3380000.0,3380000.0,3380000.0,0.0,2023-09-04,2023-11-03,2023-11-24,2024-06-24,2024-06-13,Completed,100.0,AGY-XYZ-99,XYZ Infrastructure & Construction Private Ltd,5,3,True,DEMO/SYNTHETIC DATA
MPL-2024-KE-001327,REC-2023-2022,MP-LS-17-11,Hon'ble Member of Parliament (Ernakulam),"RO Water Treatment Plant at Perumbavoor, Block Muvattupuzha",Drinking Water,RO Water Treatment Plant,Kerala,Ernakulam,Ernakulam,Muvattupuzha,Perumbavoor,9.9381,76.3238,1830000.0,1780000.0,665000.0,1115000.0,2023-08-23,2023-09-27,2023-10-12,2024-04-17,,Ongoing,39.0,AGY-XYZ-99,XYZ Infrastructure & Construction Private Ltd,3,2,False,DEMO/SYNTHETIC DATA
MPL-2024-KA-001328,REC-2023-9075,MP-LS-17-63,Hon'ble Member of Parliament (Bangalore North),"School Science Laboratory at Hesaraghatta, Block K.R. Puram",Education & Classrooms,School Science Laboratory,Karnataka,Bengaluru Urban,Bangalore North,K.R. Puram,Hesaraghatta,12.9924,77.6139,1770000.0,1720000.0,1041000.0,679000.0,2023-05-19,2023-07-03,2023-07-18,2024-02-26,,Ongoing,66.0,AGY-XYZ-99,XYZ Infrastructure & Construction Private Ltd,3,1,False,DEMO/SYNTHETIC DATA
MPL-2024-KE-001329,REC-2023-4153,MP-LS-17-29,Hon'ble Member of Parliament (Ernakulam),"Health Diagnostic Equipment at Edappally, Block Aluva",Health & Sanitation,Health Diagnostic Equipment,Kerala,Ernakulam,Ernakulam,Aluva,Edappally,9.9792,76.2775,1600000.0,1550000.0,693000.0,857000.0,2023-09-25,2023-11-16,2023-12-16,2024-10-09,,Ongoing,41.0,AGY-XYZ-99,XYZ Infrastructure & Construction Private Ltd,4,1,False,DEMO/SYNTHETIC DATA
MPL-2024-MA-001330,REC-2023-2065,MP-LS-17-94,Hon'ble Member of Parliament (Thane),"School Boundary Wall & Sanitation at Titwala, Block Ambernath",Education & Classrooms,School Boundary Wall & Sanitation,Maharashtra,Thane,Thane,Ambernath,Titwala,19.1421,72.9093,3110000.0,3010000.0,0.0,3010000.0,2023-04-18,2023-06-04,2023-06-19,2023-11-06,,Sanctioned,0.0,AGY-ZP-03,Zila Parishad Rural Infrastructure Cell,2,0,False,DEMO/SYNTHETIC DATA
MPL-2024-BI-001331,REC-2023-5288,MP-LS-17-45,Hon'ble Member of Parliament (Patna Sahib),"Additional Classroom Building at Gauri Chak, Block Fatuha",Education & Classrooms,Additional Classroom Building,Bihar,Patna,Patna Sahib,Fatuha,Gauri Chak,25.557,85.0683,2740000.0,2590000.0,2590000.0,0.0,2023-03-08,2023-04-14,2023-05-06,2023-10-14,2023-11-08,Completed,100.0,AGY-PWD-01,Public Works Department (PWD) Division I,5,4,True,DEMO/SYNTHETIC DATA
MPL-2024-WE-001332,REC-2023-5520,MP-LS-17-74,Hon'ble Member of Parliament (Krishnanagar),"Additional Classroom Building at Tehatta, Block Nakashipara",Education & Classrooms,Additional Classroom Building,West Bengal,Nadia,Krishnanagar,Nakashipara,Tehatta,23.4228,88.4218,1690000.0,1690000.0,1690000.0,0.0,2023-07-14,2023-08-31,2023-09-22,2024-06-16,2024-06-20,Completed,100.0,AGY-DRDA-04,District Rural Development Agency (DRDA),4,4,True,DEMO/SYNTHETIC DATA
MPL-2024-BI-001333,REC-2023-5337,MP-LS-17-28,Hon'ble Member of Parliament (Patna Sahib),"CC Road Construction at Gauri Chak, Block Danapur",Rural Roads & Bridges,CC Road Construction,Bihar,Patna,Patna Sahib,Danapur,Gauri Chak,25.5809,85.1877,3600000.0,3550000.0,2361000.0,1189000.0,2023-11-16,2023-12-29,2024-01-10,2024-09-02,,Ongoing,65.0,AGY-XYZ-99,XYZ Infrastructure & Construction Private Ltd,3,1,False,DEMO/SYNTHETIC DATA
